,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,edctn,edctnp,edulvla,edulvlfa,edulvlma,edulvlpa,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvgptne,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
dngrefp,0.01727928538409438,-0.015142329158956898,0.054248899282329746,-0.005531709544113682,-0.07047060470755091,-0.03363248289696024,-0.043465319186253,-0.04588319934011336,0.04790220750626051,-0.03669507120958947,-0.018528748194184545,-0.04815121136654791,-0.04180731347784736,0.11273568660940637,-0.13230646691521336,0.08906559703854175,-0.03457748824089013,-0.027903902805225294,-0.01780225011699406,-0.044940831626294184,-0.06285230802492951,-0.12246483301633893,-0.029052246203542943,0.0057652050483616366,-0.038807544946921936,1.0,0.014066881012928606,-0.02956999477706556,0.0061610068469672855,-0.12161758504307715,-0.08808872084132885,0.00962600125895276,-0.020137416377275955,-0.051328212005716245,-0.030365576325950338,-0.12179577943960998,-0.0031222508683625824,-0.02579358335352365,-0.05503632118914893,-0.03594823567972192,-0.12132351258269845,-0.04651752510187724,-0.004301960726031191,-0.03766931073108341,0.007065183692525569,-0.08950439010397707,-0.11453156983226478,-0.06713052432937576,-0.05352201754744093,-0.10678261764267159,-0.04480272218992622,-0.08598938569220033,-0.03816014688765476,0.02322448259740511,0.06656865724501214,-0.015195216165304937,-0.11061838487986829,-0.08624048423930061,-0.0989991909360467,-0.11724483239469924,-0.09109082140879098,-0.08295577765025716,-0.05779939018790989,-0.11940886495804694,0.01661314104450689,-0.020611937489164636,-0.058056275302187904,-0.07392467550952346,-0.048020710680634036,-0.06068553310833886,-0.07687255839452678,-0.05483036090830827,-0.044977996868571825,-0.13891746968986887,0.08452316021716354,0.03510003096200449,0.09353965226275719,0.11182386609349804,-0.05887167757099862,-0.0021634838599686778,-0.09498351254056764,-0.06944547004223756,-0.0863615811685619,-0.06669359943486851,0.025073971724832,0.12690678128687122,0.007483624122513657,0.0008467024443261533,-0.08717275593766102,-0.09397283594530358,-0.11799737380171059,-0.09365623712486014,-0.07204566323165056,-0.08502432760310784
domicil,-0.32725805110815426,-0.22146380612866456,-0.011005133562724317,-0.10276720939782184,0.05900779103576456,0.07044920951461192,0.031579890040498625,0.03364277281641172,0.1153127200484736,-0.056797916100342266,0.05259636769750405,0.17852273227655474,-0.23226318480230923,0.0648661231537116,-0.0902984638720585,-0.19316441535292259,-0.216230189194218,-0.03530976458371333,-0.005440522415874427,0.0042773512028878285,0.0051099282553693,-0.09242850347660807,0.08574559424208641,0.11202864865527037,0.008368485494403366,0.014066881012928606,1.0,0.18553199608961948,0.1667632434235702,-0.15788253673580183,-0.030769533475477475,-0.018299534917840643,-0.13258910784651307,0.025646921088846367,0.04021389336723869,-0.11802383089876778,-0.3103666998431786,-0.14710224765096525,0.002233258888577586,0.008974397773881586,-0.09446747043612923,0.08518602817168373,0.05860868084285679,0.06990935610272207,0.07279386241525428,0.05854093592909614,0.04989712831288596,0.06894456970908412,0.22853770831723882,0.08203541910990984,0.35455965243833165,0.12780684214962412,-0.13306293489036222,0.11534235804150626,0.14934276026962617,-0.09050384073785543,-0.09160565891127988,0.05354092876542341,0.08114968193660876,0.0065014350343115855,0.07442457786718812,0.1024078150931451,0.24348871400763464,-0.006228482355033658,0.03904021797188609,-0.06555628441522902,0.03367706044726543,0.10413658989709161,-0.11893986296597385,0.14857473565130844,0.0851845413719412,0.06410144390844003,0.27257539026218086,-0.10345216157121732,-0.1912201387654278,-0.16459479950743994,-0.19272631652342093,-0.056131728505875965,0.10183042622025999,0.14161104749205425,0.07316490829854935,-0.2256086960083874,-0.17507931121438114,-0.22037473934986823,0.18674130959121624,0.1572986511320962,0.17869214180851203,0.13835747922278013,0.05545666638184318,0.06469249721217257,0.006293029797048677,0.07059638723399382,0.0589936044478586,0.04807193933999683
dsbld,-0.07082462608880978,-0.07882483610326671,0.11639496016442344,-0.06079213705526241,0.048978855429454585,0.04915450477787436,0.01961357817518892,0.016334676667082264,-0.10050265648746107,0.03340006287673706,0.2564506813037603,0.16942457156584492,-0.19112204119353024,-0.10550904551084117,0.05177626892184488,-0.4072045582610356,-0.29087796293360163,0.01028967297332799,0.000550263070440936,-0.06486789151068181,-0.04952944532707332,-0.0056857016353378375,0.0962931335130323,0.08269597149335556,-0.007863313001445337,-0.02956999477706556,0.18553199608961948,1.0,0.3479576447548792,-0.1403452499391564,-0.06465314819272565,-0.02335825636814256,-0.09900805144691353,0.12135709235308406,0.10487131184820418,-0.025694318243046223,-0.2658556917678944,-0.11496806431967234,0.08026163268867885,0.06257285914881033,-0.00893709218692608,0.1331002913199431,0.05074056376541029,0.022536476049839323,0.10115113970132819,-0.008222652905365406,0.19378193417830078,0.1303643150720561,0.25924730737058854,0.11804259427404083,0.3145962915186582,0.17813099972235374,-0.17779523721376256,0.24370283319965136,0.12867258136307394,-0.2350255648178417,-0.028623983220441213,-0.010820422629838525,0.0007076600725647521,0.12258395057530637,-0.003097241695743217,0.16007985186231286,0.27138889603356564,0.10566763842878504,-0.02619309742233118,-0.2880215842001777,-0.21336825326218106,0.21825114335770543,-0.16410150593461206,0.004427621957458822,0.07802772323248772,0.12206395595823454,0.3070074966916883,-0.029351402465748164,-0.42835608195364655,-0.4491205572921938,-0.4047502509996614,-0.2026343936954401,0.34915090925283154,0.28521684998128133,0.005183505347099149,-0.07427631035766365,-0.06200213336390455,-0.060043863398751264,0.09189232651728074,0.08259219553454673,0.09793283809995257,0.09245691289390724,0.03100630960531846,0.04320492008212077,0.12675803006584854,0.00023037510126524088,-0.006190302612215689,-0.01479459426069707
dsbldp,-0.006298511087406913,-0.07420324527657628,0.10611262862475355,-0.06328517554365191,-0.051757447635645715,-0.039939108257449,-0.06847310709759957,-0.06964330785847336,0.05006302127033095,-0.07782634185397845,0.18388525182527715,0.07035479911982735,-0.19778059192014338,0.10197147315009926,-0.1581993720593462,-0.08521429778645889,-0.5124138596695581,-0.01655536008180198,0.008853125809188834,-0.05861527763403749,-0.07888099082477185,-0.312527736816093,0.08150410510498102,0.1767612468786772,-0.03289722122388508,0.0061610068469672855,0.1667632434235702,0.3479576447548792,1.0,-0.3466786384629655,-0.22710737465653164,0.04930956587883002,-0.050523893930525844,0.03421324820908929,0.007698887798165808,-0.33496868306687233,-0.15418252075453648,-0.07353288441777621,0.002383675878102203,-0.02270688134308539,-0.3148333091351937,0.05861945369750092,0.08153627251657063,0.053150908601748835,0.18139925820070832,-0.1788318506750582,0.015907735088335095,-0.0029360807140563026,0.1502337508343475,-0.10603837704838426,0.1575041135061925,0.031055623350170952,-0.21313532203655405,0.2145089283077954,0.32686076430621663,-0.17063327630780706,-0.3131935623144953,-0.17266835960235616,-0.18531644381100051,-0.06244533895055021,-0.17364871432354453,-0.025217997020319356,0.17058088516159128,-0.06598892669755804,0.13611394257373693,-0.21858861043427125,-0.25180281875466937,0.05681701194805802,-0.35871057586050825,-0.07579724021973257,0.09918960995064048,0.014652836181121657,0.20327835593622212,-0.3177757182305086,-0.11020345025208546,-0.21739369349900828,-0.08078876245188865,-0.022475226384175116,0.16111996474106519,0.36273271765291004,-0.17967275633993746,-0.15588428041627905,-0.15685643834209415,-0.1457779853466051,0.05024262500863758,0.16448029286977867,0.0845452820164881,0.14359897528038912,-0.14615747344196103,-0.1473052501418313,-0.03933019321059386,-0.18016911461695223,-0.15724277579131543,-0.1735236488040861
dvrcdev,-0.07685166827174215,0.11512304715066085,-0.0571058019991286,0.12130756941508078,0.09996651446483473,0.052935495897884724,0.07462894807142739,0.10135479574498799,-0.14520381530542878,0.006640406640929455,-0.4091657728658619,-0.10527240870661193,0.16766740107948108,-0.4647872474403376,0.5697330721103135,-0.1306780628619192,0.5793222210778438,-0.03284658273052024,-0.08203552466055337,0.014391101797010078,0.1412779187669905,0.8470190136768454,-0.03164147333403106,-0.3033380844921968,0.01752940471575705,-0.12161758504307715,-0.15788253673580183,-0.1403452499391564,-0.3466786384629655,1.0,0.6894672547156774,-0.14531830687356592,0.009966370430338406,-0.057410723507937814,-0.040735998703564605,0.8516983477496196,0.04241184010668911,0.005516662068354387,-0.014055580458314107,-0.020564077042412258,0.8441903704891583,0.03991194405019523,-0.20451945384813033,-0.15312959666815093,-0.18412641380762473,0.549217451335141,0.5324956999202505,-0.0004361542665997211,-0.25385557451947405,0.4555731758092323,0.09428820493887853,0.08011837831896881,0.290107781267406,-0.2794890115509369,-0.570810940075452,0.14559481378580602,0.8194091585769309,0.520087763796064,0.5709137450252374,0.6046092688206403,0.5535367060378173,0.07148401963192264,-0.26673504611587046,0.583108709007205,-0.22427314809980992,0.19245030744141345,0.4819321134575262,-0.11259444066572437,0.5845433738662482,0.33929380657266683,0.07213526654623718,-0.002483966375850191,-0.28717397318529825,0.8075978782890055,-0.06507740758696197,0.2498558969416403,-0.13489981746126117,-0.5235875838089649,-0.20294279280257982,-0.5275452218073816,0.569091967901611,0.06965486659822985,0.0751098562207881,0.05488904157074244,0.08018162713952802,-0.23801900405999363,0.025285392489787794,-0.1489437295977893,0.4892073823021276,0.4989365051636822,0.563951869017351,0.5576933891205705,0.4808747066517621,0.5210491359546761
edctn,0.012082558033110043,0.22750157536386942,-0.015504853101516008,0.23579971279871953,0.266982829558992,0.17347752856224177,0.22061623478871048,0.24238793204731782,0.14454070142055303,0.009214339358991528,-0.4953530572698973,-0.1393330435770365,0.2495359045334099,-0.2916244769989326,0.37548162784574535,-0.3354883996262611,0.3456634703027672,-0.04433183771282942,-0.08004706345838611,-0.022335048258496512,0.0514971406448361,0.5406003560150682,0.0603626356366548,-0.16411920479481895,-0.0014113058980880077,-0.08808872084132885,-0.030769533475477475,-0.06465314819272565,-0.22710737465653164,0.6894672547156774,1.0,0.001975031267975534,0.02931066951289044,-0.10559721206844505,-0.06725101321963302,0.5433822305013257,-0.0187836709032842,0.010784819793108608,-0.06336561920409,-0.06640763405293353,0.5342359227731278,0.042431020174321786,-0.1915875536284983,-0.2126609072520867,-0.11690765302059947,0.9155967676930697,0.3457167001709271,-0.0056735402349590265,-0.20251128521763856,0.7595664330097853,0.057345955057428864,0.16996232547162132,0.38860749920299126,-0.050412826181714825,-0.28692002925542043,0.011632819648350654,0.5141684333929049,0.9019331035329439,0.9028665525150976,0.3585562402878934,0.9052440356554274,0.10473216325757585,-0.19438623307787561,0.34695461449901205,-0.1828252254617955,0.046950991020686214,0.4571723829369219,-0.04676372269932161,0.27234634162769444,0.32148191624866207,0.016784671645197393,-0.022835492436790353,-0.229900914333815,0.4868919867306915,-0.23491941371431338,0.25892748256308384,-0.34045965109471116,-0.349127587669417,-0.1780375397411498,-0.3059503165584518,0.9133598573150964,0.22120199225024403,0.20952661234171832,0.21513465232909798,0.005556395996269806,-0.13443949420840912,0.04798477891292015,-0.0788524504814182,0.8460935547744936,0.8437702107591694,0.3349660629454634,0.9178200863488811,0.8334213769061836,0.904723969294724
edctnp,0.050628638893885976,0.029795056185161647,0.06943240302751377,0.022283582101385483,-0.030649834515137798,-0.06341042439697563,-0.06345394366723078,-0.06396736665341549,0.13694837322491046,-0.11079689682189185,-0.06762733376114893,-0.17825889369222103,0.00212680978283029,0.18895049710555611,-0.19130157111437204,0.12793343277454783,-0.07655297068628604,-0.027592465778582057,-0.016479667143256372,-0.051326501141480636,-0.0759767111421338,-0.23466182455271792,0.054132093215764863,0.09223134602206734,-0.02851774849910114,0.00962600125895276,-0.018299534917840643,-0.02335825636814256,0.04930956587883002,-0.14531830687356592,0.001975031267975534,1.0,0.08607143626834089,-0.07413109212403869,-0.072476060983693,-0.24411559508386244,0.08957753705315127,0.06791107441009388,-0.07512214100545017,-0.07287278692595087,-0.22862913791307996,-0.04955556408146209,0.02805294014673267,-0.009412719159117865,0.03152876354928589,-0.052105982266832655,-0.21329764450319894,-0.08576487709323713,-0.09843248234270666,-0.09080264777285638,-0.11092584265783971,-0.06716428004843311,-0.007080078950912804,0.1791071918332499,0.28017897579808065,-0.12717913369934059,-0.24133779848730502,-0.03847579392155279,-0.07506632670702208,-0.2403917212460757,-0.05879487352037765,-0.10506382940993625,-0.11220824153130313,-0.2345489852330031,0.1644326713415847,-0.17253300579170636,-0.04780809401747043,-0.09514587086270969,-0.3340430240130357,-0.11340589874535656,-0.0695935071357901,-0.07134456708159781,-0.09712012436182112,-0.2373687613247606,0.12854039118414065,0.09214436304764612,0.13117010700582976,0.21185175082545377,-0.13598829990968003,0.006615954543279669,-0.060478285756465563,-0.07666995605326452,-0.09051863860600196,-0.07534482730905179,0.019416853486133097,0.09246064683670559,-0.020171678032103253,0.035150690191921095,-0.05005412772991393,-0.06527031787361917,-0.2300326949971625,-0.059989946008751405,-0.037785964503569205,-0.035639660838908745
edulvla,-0.03008654540800716,-0.1157269195972839,-0.16459493576016562,-0.16483886155475994,-0.0595376659739973,-0.1369841723891567,-0.11631761628123798,-0.12652291739093602,0.07440662851237034,-0.046389401743925786,-0.051424290694668494,-0.10133320723979608,0.18496905334058528,0.09230129964602846,-0.038688460999669036,0.17752400705235144,0.0928216498980627,0.028809070576337737,0.011046511350540258,0.1602581804919517,0.1145873882838101,-0.08670301215612612,0.0019129429384539902,0.002456777400014944,0.11335933224162939,-0.020137416377275955,-0.13258910784651307,-0.09900805144691353,-0.050523893930525844,0.009966370430338406,0.02931066951289044,0.08607143626834089,1.0,-0.0574122634942836,-0.07820800731720937,-0.06879897416344846,0.4776963539751099,0.9722842309588043,-0.04691739778979137,-0.03176903832814828,-0.07818175575097136,-0.10891361653873169,-0.0023542905625780395,-0.054494409594018973,-0.0639933876178056,-0.01540306608769785,-0.14527693841537434,-0.08263661721422558,-0.1590937620904959,-0.0734549109948563,-0.18966934614594386,0.21423517989675167,0.05119548344238828,0.0638052018844468,0.0799596995555015,-0.03617916865906823,-0.1080292280786834,-0.027294442705533866,-0.04267224066054103,-0.13245447996313262,-0.04653204732242742,-0.08926721820046311,-0.18425733432562733,-0.13075044638651678,0.030008010312195067,-0.07379799999826891,0.05909929192896419,0.027908601878838514,-0.08744964997318662,-0.1812195935225516,-0.10742914430898463,-0.07109883677566306,-0.22095484938324533,-0.04866242695849402,0.1732707165992569,0.13956547209932668,0.16018314824528246,0.1563058071184463,-0.14768479895656206,-0.07545026079066534,-0.05200778659102299,0.06621781162919765,0.12409046914322278,0.06012829742486864,-0.08450969496559282,-0.043992486672022185,-0.09196240943500042,-0.06831348768341698,-0.006977210916519228,-0.015295018196144778,-0.12564177141046315,-0.03805428988590278,-0.01658453035890146,-0.020915646290181257
edulvlfa,-0.14831924689725573,-0.12993841664110328,-0.031076428689826064,-0.1294182898694222,0.0773340231774196,0.034634502176411605,0.023317044912324086,0.002552072898009395,-0.13254787363592424,0.08513910370617958,0.12833471303075594,0.23055860909457349,-0.13805997825777525,-0.04224223505014091,0.011567204926890676,-0.1321253291953411,-0.07548530418380049,0.003251944564580583,0.03867446044992191,0.04598820548713162,0.03959061993679343,-0.0011757633626083507,-0.029965307293622602,-0.006209061916519685,0.0424510562246413,-0.051328212005716245,0.025646921088846367,0.12135709235308406,0.03421324820908929,-0.057410723507937814,-0.10559721206844505,-0.07413109212403869,-0.0574122634942836,1.0,0.6878304886945571,0.0075192682398173135,-0.11836665339872152,-0.005401374511570661,0.97471061425981,0.6975692307636483,0.013399774575616672,0.04015141836012436,0.15987391538973547,0.058410848159773,0.06602733533344644,-0.03901350106956373,0.06282848413009949,0.6904434393947626,0.37807394051506826,0.06555857518456909,0.23136273288773418,0.1583110496269253,-0.010968615843964023,0.021240189672568063,-0.01663605886611284,-0.0029590076606542635,-0.026431998606282443,-0.034159871596122514,-0.01262998412054649,0.05053317948812528,-0.02505869704007931,0.49304982041843204,0.1645727335688752,0.04009178416961343,0.04713896302945751,0.0010560577558408146,0.03223341648750531,0.12319681102486016,0.023149833114275008,0.058725107318233036,0.032076559330543444,0.7050695671316586,0.22140151053198107,0.006749828650784536,-0.14442972732256676,-0.15923736162300198,-0.13764840593530445,-0.058850854195501213,0.1599131698642781,0.0869522712652574,0.007157610266802847,-0.09243459669297002,-0.026573029390209717,-0.08790591554863621,0.07644708871811876,0.004969425090345219,0.07788181282915034,0.00644644810229116,0.013922403207907033,0.029365082300668796,0.07352531696942713,-0.03153813409173036,-0.008079628752934217,-0.037449075688222054
edulvlma,-0.1398652648546611,-0.10928432651649846,-0.031113975996344218,-0.11210503610616593,0.10013394209458178,0.06354071282528966,0.0391048280696906,0.02140489292008944,-0.14068625963500309,0.03023235855563327,0.12506443815345286,0.2583544114260018,-0.07008635631933333,-0.07361189258885467,0.057618812596526826,-0.14300406943354335,-0.06583752492215118,0.01737850328334703,0.03193932129871722,0.07664943493173494,0.07346465304166461,0.024624034934637457,-0.009401850995802031,-0.003958435179212507,0.06760627978787419,-0.030365576325950338,0.04021389336723869,0.10487131184820418,0.007698887798165808,-0.040735998703564605,-0.06725101321963302,-0.072476060983693,-0.07820800731720937,0.6878304886945571,1.0,0.03988772110814524,-0.11265978367293904,-0.0035344657512937443,0.6844227965462768,0.9553509487521156,0.04507531203460381,0.037109785418357154,0.05674561177014583,0.10031922858388807,0.06845414614524736,0.006730467123378316,0.08753000075123984,0.45934982106055117,0.48116147147528454,0.10420335494431587,0.20382389008730142,0.18818398647842685,0.020811085860872793,-0.009926408877544797,-0.031563901758124034,0.011602795498379859,-0.003791291525739642,0.012098629854301471,0.031199007701452956,0.07159821879055463,0.018291382746457724,0.2733551493241558,0.26034544150525574,0.0637825712230374,0.012668327975870513,0.0216321194154258,0.047663858575685045,0.14964102057013098,0.03486219538706327,0.04906642527457787,0.05364632105071158,0.4335355200119204,0.3045920009330852,0.048393987351602906,-0.1523226965953782,-0.14145230669881448,-0.1514945136354062,-0.08324558425085819,0.16730926836153945,0.09899658274530115,0.06069229903462705,-0.044787858332623796,0.03047541923815513,-0.04098390054836364,0.05468274756640583,-0.01866435668869575,0.046882003075983406,-0.016091172342776978,0.0487132400767846,0.06593996392989808,0.09437736857825207,0.012588288397818214,0.028703779966715012,0.008100100743217127
edulvlpa,-0.1767535361473912,-0.017377829613776145,-0.06528056123929778,0.0031319876307678717,0.1533158282758748,0.166507739405664,0.16486418417080742,0.18388414074654763,-0.42161363328366863,0.18864395995252348,-0.11034985143302486,0.04898330248615114,0.11776191430318948,-0.6392109198594123,0.6958548182700519,-0.3647339022564171,0.4993436929481716,-0.022836323834523973,-0.08465072026181351,0.007689440408670486,0.1214073592541082,0.994142482918438,-0.05089471817471897,-0.3410422149557943,-0.00024260027873758248,-0.12179577943960998,-0.11802383089876778,-0.025694318243046223,-0.33496868306687233,0.8516983477496196,0.5433822305013257,-0.24411559508386244,-0.06879897416344846,0.0075192682398173135,0.03988772110814524,1.0,-0.10536236002852867,-0.06453380324373868,0.04432990274890207,0.050644718256570895,0.9839263848038033,0.06799319241112915,-0.22177906921427085,-0.132073487612674,-0.2509312081892989,0.4290222848440151,0.7496101675147135,0.0971799095217375,0.005875232099659822,0.45381806892201454,0.1824948011143581,0.12345353509903434,0.1777241048262125,-0.2569226821274476,-0.6760736641135894,0.13759029237345513,0.968038472620931,0.40525936150334907,0.47790967694895886,0.8264975558139801,0.43992775784793103,0.2151121577623139,0.027495541453045655,0.7987083980291205,-0.48865421713627394,0.17179699556032674,0.29661021420943184,0.051345128686304746,0.6731951480133235,0.29531965918684105,0.12007868971534998,0.06369065332733911,0.006115535724571354,0.9439206285847801,-0.32634696967842536,-0.06841958711532178,-0.3672215001328573,-0.7453368095177262,0.17035825821484227,-0.3817536028734071,0.45444173869543286,0.18661453376702603,0.17555964890969888,0.17875636986726376,0.030900715359757382,-0.299156069782463,-0.00805069543888436,-0.19626206056178305,0.407574530212031,0.43123027788403784,0.7754505452638661,0.4546616468164292,0.3772561366406621,0.4002755862233173
eduyrs,0.07033017931604266,0.005839463254324658,-0.12544734392853163,-0.043552562781124654,-0.12838050699915868,-0.18007754436151852,-0.133190410839969,-0.12912717834758886,0.12928884898429435,-0.10415324689847127,-0.18401665986275392,-0.17635543263104492,0.3229650827613874,0.2009759113299199,-0.12413558601973311,0.43288650240241283,0.258485984550652,0.04629013428186978,0.07009420347305362,0.21885358873425836,0.10005595697411887,-0.13853009269549407,-0.03650849453505347,-0.013671475366113732,0.20414323743593418,-0.0031222508683625824,-0.3103666998431786,-0.2658556917678944,-0.15418252075453648,0.04241184010668911,-0.0187836709032842,0.08957753705315127,0.4776963539751099,-0.11836665339872152,-0.11265978367293904,-0.10536236002852867,1.0,0.5352567134165266,-0.07986267754422557,-0.043964617527641275,-0.12791771733873217,-0.2425221864804189,-0.05579485483252539,-0.07353170745624418,-0.14290675479601106,-0.09307815195581981,-0.32497007880883405,-0.18430350998309555,-0.33649554208314625,-0.20362839894195886,-0.3841979650085774,0.042887988437181536,0.18928797447047568,-0.0466357490264441,0.03744739336780957,0.07991695089264832,-0.12304439542778352,-0.06510350527574353,-0.14699811830619497,-0.2650758953242943,-0.1270538222552924,-0.2831986518416505,-0.39822403138700097,-0.24381248840789477,0.0835288185703074,0.024768340232457258,0.11020259531570127,-0.035512293677307884,-0.04560589377285225,-0.29958664575628763,-0.214763265326147,-0.1835371598528117,-0.40511747708603774,-0.07903037029420386,0.4317396454359699,0.37178854099787,0.4117426015192375,0.3339812993976361,-0.3551466265574928,-0.23490522886464585,-0.11049751708613431,0.13821408321719675,0.21671558038249697,0.12968402293693468,-0.18322276773201177,-0.11756103785186468,-0.1977853550994445,-0.1400902306217085,-0.1102711136665882,-0.1272265978869765,-0.2655965383344656,-0.10387971454664895,-0.05926844216613569,-0.056667862758820055
eisced,-0.029821634443804056,-0.11024831146256978,-0.1477992003703825,-0.15567887656490106,-0.0645393118010586,-0.1439931307710078,-0.11753722943537401,-0.12662102738887845,0.0877620712038977,-0.041503320875771584,-0.06586233855827806,-0.03541973029601574,0.19213939870019375,0.10283880529974261,-0.045376331399111285,0.18992042615807603,0.11369152242609915,0.10931960991382723,0.06531720873093103,0.2192341779286972,0.14178723239656563,-0.08738119448887416,-0.02241260030650503,-0.022157025462430518,0.14606833450785425,-0.02579358335352365,-0.14710224765096525,-0.11496806431967234,-0.07353288441777621,0.005516662068354387,0.010784819793108608,0.06791107441009388,0.9722842309588043,-0.005401374511570661,-0.0035344657512937443,-0.06453380324373868,0.5352567134165266,1.0,0.023137680563425526,0.06093094623115019,-0.07771371698262519,-0.11922620061216016,-0.022017337382133934,-0.046730863014674995,-0.0698883193054296,-0.018911280562192035,-0.16043810382382004,-0.03406053270492862,-0.10868541318999798,-0.07752411451995023,-0.17138593021978185,0.2554050982130757,0.10287853124307733,0.035137183647466444,0.05661605902765024,0.01789805619838685,-0.10664727516777456,-0.022372685668423542,-0.046301850079265044,-0.137756542546648,-0.04778761612805589,-0.08340194476646827,-0.17026612165025912,-0.1397323705000214,0.03430024050256412,-0.03335217343559424,0.10636398304910734,0.09581227247281944,-0.06152802831313669,-0.1976562618713217,-0.12679963054170282,-0.02658442846034532,-0.19307056298821856,-0.04124079741786796,0.18466432763229262,0.14988266680911747,0.16798907432209956,0.16876265121491987,-0.15374085628207204,-0.08773209657910613,-0.04701527037532181,0.08033373811822372,0.16970561313060076,0.07357066099334685,-0.09809452752304279,-0.0655584971605518,-0.10752517671146582,-0.08871051619817967,-0.013757031225913667,-0.022735499646855718,-0.1376025241733208,-0.03806583409412857,-0.012878592053679763,-0.016116667716894035
eiscedf,-0.1443818032179543,-0.11230252540644121,-0.04133226012851225,-0.10967304728905872,0.08711096110100654,0.01581416496123448,0.009587076147916467,-0.007312516157390909,-0.13706315519000073,0.05074565630871566,0.09597892065835563,0.2595946658330628,-0.10406755074674731,-0.06575274668743963,0.042434132369039146,-0.10800321346122971,-0.031130784731484794,0.03933705545806249,0.09566848288961005,0.07986923603665093,0.043674818063594655,0.031484601149809915,-0.05181194038473276,-0.04122031592202297,0.03045865487291995,-0.05503632118914893,0.002233258888577586,0.08026163268867885,0.002383675878102203,-0.014055580458314107,-0.06336561920409,-0.07512214100545017,-0.04691739778979137,0.97471061425981,0.6844227965462768,0.04432990274890207,-0.07986267754422557,0.023137680563425526,1.0,0.7441950922146008,0.04837721608173614,0.015450657586484874,0.12363778491142019,0.06371586098075552,0.04892620253916658,0.008579236095445737,0.0696721057242381,0.7693206113451906,0.43944576800212,0.10939112567098638,0.2138564384248543,0.18636620107920782,0.06737687612000046,-0.026025762076693427,-0.048554791161044865,0.04153007685137418,0.009538792091237301,0.015235864100063758,0.032445823451199264,0.06797260480435519,0.01968566597509988,0.5531925529110968,0.19805037954305119,0.05582858640871704,0.0436674880111032,0.04202200236810578,0.10725390633483461,0.13011000944352763,0.060482283531277006,0.05825546390647047,0.015754687199019658,0.7756538386784474,0.26117307104628956,0.040654344788123416,-0.11393242736735844,-0.10066188530178063,-0.11602608073868027,-0.06475063638596296,0.12786482138768046,0.04653650300223385,0.05482222701261487,-0.04817941457959264,0.03434476530042453,-0.04488388534508687,0.04245105234176049,-0.024083071311140708,0.04226945571340751,-0.021258055472848585,0.06635190254273046,0.08190163241865563,0.09606471964395528,0.014176844985416746,0.04327644396796567,0.011569366240260828
eiscedm,-0.13750243782650778,-0.10473142183967092,-0.061020067293809224,-0.10766229723461371,0.09955690900672426,0.03197457455995038,0.02157123278593383,0.007716307054379984,-0.13436628771515108,0.018294059758867838,0.08919717896357267,0.3019495293426277,-0.04072293369174787,-0.061092364948943226,0.05787272023554493,-0.07304012732788993,0.0009194295472962256,0.07481032469680012,0.09984406065586815,0.11560309194340328,0.08465828131542256,0.03116323121732472,-0.04171549115442093,-0.04265994718311964,0.05400441613042583,-0.03594823567972192,0.008974397773881586,0.06257285914881033,-0.02270688134308539,-0.020564077042412258,-0.06640763405293353,-0.07287278692595087,-0.03176903832814828,0.6975692307636483,0.9553509487521156,0.050644718256570895,-0.043964617527641275,0.06093094623115019,0.7441950922146008,1.0,0.05592685139369483,-0.004933620827017917,0.03869977499878588,0.09400021592610483,0.030235606097764423,0.011409596670615455,0.05028505734229484,0.5814973194209566,0.5436448716259115,0.09893959116850491,0.18654785556363992,0.2186957202891444,0.10074104639134088,-0.041116438288406415,-0.061635757153960385,0.046696591760234336,0.008779100318319506,0.018246857230579575,0.02966381807470761,0.05367991615072772,0.02012817890750233,0.3523314078017503,0.2824196387057716,0.04658366193937849,0.02024084045264177,0.05039511680030505,0.13642745669866702,0.15076746424440432,0.06894610242917183,0.04562243061903307,0.023767901769910792,0.5551505429426946,0.33553234743074706,0.060849972983647915,-0.08029036820941719,-0.06451582812003948,-0.08528127995390707,-0.04408780790239128,0.10541620015044918,0.031093775540295732,0.06704679319346148,-0.015633730095682696,0.08747962853440633,-0.013644633572125727,0.015456050855177239,-0.045188154130962645,0.012666973271397944,-0.038632928774918585,0.05894830317025333,0.07525519382854454,0.08086972743955095,0.014241696793403267,0.04349265080135811,0.014033697574745724
