,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
dngref,-0.015676466317922806,-0.01958946681666084,-0.041750704633017666,-0.03247649630655898,0.04164705139647931,-0.004664786822525319,0.00286381666869182,-0.006834564205291844,0.09100007072667313,0.05506968824639991,0.40982698796865147,0.2410612959924403,0.08978528650462402,0.036440706301345195,0.03854216950869432,-0.026847196625431623,-0.037009978820784196,-0.05212340627019169,0.00841485341606589,0.12066664858000926,-0.011881915351560971,0.1659851738841313,0.13365511231369928,-0.03521522851104793,0.004196257450966026,-0.027182094463180945,1.0,0.27686771242198494,0.056350263348075885,0.012080096159219405,-0.022875337309279806,-0.02316699106405808,-0.030659129816289276,0.2729496796229947,-0.014673583538895663,-0.02408619247872416,0.0014364532610677536,-0.04093980140641952,0.11204743868827197,-0.024968734227091956,0.13090061446592346,0.12693822756156106,0.06606244250440842,0.15519441807761922,0.2520563638498633,0.11437436004823914,0.047714794167409876,-0.013159686872676268,0.01380756657517781,-0.024907392393957544,0.10680050177433184,0.1193801399352039,-0.026463383778480662,0.09768947431086178,0.06643889530008756,0.05525114459092427,-0.026278910941762837,0.019692969974189824,0.18507049646062146,0.39769467122835184,0.010936861219283608,0.017686828235531783,-0.036236967624598916,0.098882348212004,0.06578746772932392,-0.05392606463651152,-0.034156984512570696,-0.08080743113332149,0.029099608298356616,0.04722190880372912,0.026800232722596403,0.12231873678171692,0.026708179770056656,0.21549358630175522,0.028520965697216974,-0.0181071894596345,-0.028409490871410564,-0.013173659012187268,-0.038807539894801596,0.1155961197997849,0.11694987773498619,-0.025949712543938633,0.10144821403318524,0.08740452278538734,0.10715479451755511
dngrefp,0.031926299147191396,0.017631993079828042,-0.04810980534407524,0.004759123014415026,-0.023272403942541247,-0.022867964137600123,-0.020433118478784033,-0.02285580577469311,0.005972407661768222,-0.03199834151384244,0.1139549430343183,0.07560816269443982,0.022882918968850443,0.04977034317807298,-0.052205271032832554,0.0663093224322767,-0.011866123284089493,0.03420627715447661,-0.02315257862588627,-0.01421396002053479,-0.0099231108861574,-0.021945050432082065,-0.032831377735184554,-0.07729168021867416,0.048079397431071515,-0.003512576394574013,0.27686771242198494,1.0,-0.010117172529052417,-0.01787750893705395,0.002315000281703973,-0.05098656213496421,0.0002506330365485303,0.04577649686304317,-0.06567661619517713,-0.0030948665615497207,-0.006894459394972096,-0.05266171830725328,-0.009144631660050985,-0.054706078355965894,0.016541103264956135,0.015315601344803975,-0.03200681840596047,-0.016512195017406486,0.05433662246223099,0.024933389377833386,0.04649341578740785,0.05074533102165039,-0.062077008691714064,-0.06658797966123552,-0.003850940524492756,-0.018902664490256234,-0.05231755339062856,-0.02685953685339139,-0.008725759461511304,-0.019610201073514664,-0.05256481462005865,-0.04752783138357254,0.002095699939392217,0.04778080521876189,-0.061634055988484024,-0.040333430083092536,-0.05270711503290152,-0.008397152172536818,-0.007653532152636174,0.03004441125064006,0.01884517208357756,0.02888402726802196,0.05465045940770438,-0.013598384598823137,0.030440443847654174,-0.0148623584285109,0.026828321718439012,0.06637586667823113,0.02825616293388837,-0.04068270172301777,-0.0023274698783548892,-0.0304432212075996,-0.00894722546666625,0.0042153854238366414,-0.00749896686141591,-0.054890904391917295,-0.021639669703790606,0.01474149108620312,-0.009113304153308969
domicil,0.04189107624566683,-0.07772130206273084,-0.04799991585310194,-0.09159529977285051,-0.0673795905458432,-0.050529775757021236,-0.07436339773031965,-0.0677768495749321,0.27482776154134614,0.1377544779870907,0.19217423680859602,0.11352754510140248,0.20967192715897764,0.05490846534662744,0.023297099552928236,0.04747635736038944,0.044367576078186054,0.06914710069247844,-0.1722798657316779,0.09408817501016156,-0.03469693674396236,0.2521329755318462,0.2044243924893827,-0.29277381753521925,-0.02561173291375165,0.03756440325058846,0.056350263348075885,-0.010117172529052417,1.0,-0.1296063375814553,0.03918854942278767,-0.2689563449366353,-0.0019544488345620992,0.09065174392082252,-0.1293706715936648,-0.012654551629859113,0.025781820747290025,-0.16172852063568507,-0.10329846673037181,-0.20423628504581118,-0.11404495965070204,0.01636471309052435,-0.18407342012780126,-0.16664529977820935,0.040543733654801864,-0.0616654366596162,0.09201633803686089,0.13680668414562522,-0.06612336168316427,-0.28919088516051467,-0.11368482783849271,-0.13468120417291699,-0.20813923858778627,-0.16276010998453644,-0.076549853251743,0.06175702619052655,-0.20587712893930663,-0.06589118825593515,-0.033135371961931365,0.17940598077699332,-0.15139744989137058,-0.17698024315655758,-0.18609697916701845,-0.14482837913523194,0.00980181655759952,0.0464955934031783,-0.021237617333489812,0.04984195345869479,0.2097325824926776,0.10205285079354612,0.22744742803346452,-0.12080991141029933,0.2051378471807529,0.26244861907870043,0.20881572280753907,-0.2070700620396419,-0.01882195096542287,-0.12198581224950444,-0.010771039571033543,-0.09530486141288237,-0.12259707705369584,-0.20939231140304856,-0.1278566167399736,-0.036036459599310934,-0.11178018767110186
dsbld,-0.3179153208737624,-0.2843327453081868,-0.01883743663106152,-0.2789613250147139,0.05824271659703013,0.05363624853483754,0.04414385976960524,0.04084928312154477,-0.17830591673391577,0.06993231898369932,0.08386863060625434,0.331315610574485,-0.31805285554585905,-0.29941711311436586,0.27006041486751253,-0.029350841156214304,-0.02754580706682541,-0.5092643829131617,-0.017095604139310376,0.024173981829741946,0.00930880424098895,0.007889236605300486,0.023321289126514346,0.3324530375296437,0.07021113930259709,0.007804818637900399,0.012080096159219405,-0.01787750893705395,-0.1296063375814553,1.0,0.17642806156980329,0.12042965437722578,-0.10657816286769892,-0.17250094213614145,0.10275918406226547,0.08616651063368555,0.06340569845863124,0.2718467077000131,0.1733373311359781,0.38106975847331387,0.16933424550430645,0.16722578357693488,0.1323167353018741,0.42708292492870786,0.2867320629863781,0.07672553332486082,0.016418840958570238,-0.17365526766544692,0.012166787201061277,0.33189103251158075,0.17475531414129603,0.2224441596425611,0.38131653535861915,0.23842170411878053,0.11818312269954463,0.14272245289713326,0.3809481685585187,0.02991598296327391,0.21373678211103422,0.3173265379775878,0.19314123695030733,0.27752161431038175,0.3504491662361172,0.20630462841513644,0.1647179349593966,-0.5097412863900812,-0.44701316441325417,-0.507386420024944,-0.3815164782237936,0.25156451719129796,0.020338709573618663,0.20058341549509728,-0.2698271587997748,-0.18768646751598533,-0.25916842144964025,0.2139901657451745,0.0018731075051500435,0.18620077431183957,0.008040149173721058,0.19666876332110103,0.20932953543581997,0.38120843941600063,0.21373633820121388,0.18196015480529043,0.16804803274586927
dsbldp,0.14210983548854955,0.1001920157105927,-0.047783219352396385,0.08090873486981476,-0.066551776250583,-0.052887713214129224,-0.061600763800871136,-0.05865207734998824,0.04618737304867307,-0.0987668308760885,-0.010564045192157161,0.1050571923164686,-0.1195619859579405,0.019626475284310115,-0.07509913970056568,0.02743807091902045,0.012409555031348178,-0.13318371029496356,-0.47518737893828106,-0.02498941550320703,0.013161901266921195,-0.0430935399660439,-0.07004615541918253,-0.22202752208217158,0.02957968200217112,0.07788894434580415,-0.022875337309279806,0.002315000281703973,0.03918854942278767,0.17642806156980329,1.0,-0.1025512012334632,0.05529281639217169,-0.12440491028502444,0.0033012502590496753,0.06631976158942204,0.02326178240910533,0.02747251484113994,-0.021915294367627167,0.02727982743695031,0.015627270477103956,0.07905467578227438,-0.024886265773273037,0.03476001638847634,0.011058367634956916,-0.036880673686947675,0.13094493880652522,0.21547416852158308,-0.02779962863470011,-0.22968264594703158,-0.030749628204639185,-0.020001144062443195,0.03895032133373807,-0.015517319941157019,-0.016621542224383945,0.09199024668617224,0.03885513294352047,-0.04417103195067538,-0.0356852799493955,0.0821467193703173,-0.1384401533345666,0.01077785112298608,0.05807526853051967,0.044098472778651476,0.09993020386325985,-0.14307299285402245,-0.1570166672209592,-0.12973572770013542,-0.03266706766736179,0.1056468052407262,0.3050657033483029,-0.021626933726048875,-0.0596901776000273,-0.06865419283025752,-0.052636282678322696,0.002789488740219379,0.14589869479735867,0.04210957616052345,0.12854634899249948,-0.012609985796904245,-0.013072556781462918,0.029817688448626423,-0.017859295075158568,0.0027303895054519986,-0.028510523042475047
edctn,0.09216713898934281,0.21456251481028876,-0.010345072824465094,0.2124352751011406,0.2039690592500163,0.10428131287099095,0.16939898864753983,0.16932556791350842,0.015318153585018411,0.08230815224966566,-0.14061778215889273,-0.03108585156083901,-0.017097934418241312,-0.16027851710031754,0.22073590471597396,-0.025643631744207113,-0.07657143005702295,-0.27310762618696466,0.23229745902152715,-0.00722482417650218,-0.010399222868765752,0.010235473038477858,0.028519325995756937,0.37267421434676795,0.051427028255437705,-0.05726997134711473,-0.02316699106405808,-0.05098656213496421,-0.2689563449366353,0.12042965437722578,-0.1025512012334632,1.0,-0.016731990205669164,-0.004340060414585321,0.08334044681535516,-0.08150564616002985,-0.0651249478218997,0.17179351567804066,0.6537911025101256,0.2821979825870401,0.08203825673582565,-0.08276712977129645,0.4528775965119517,0.29643866332576513,0.3034325629852754,0.4156526455891446,0.027666338496291153,-0.201013905078365,-0.07719480746013933,0.3662965981272892,0.6472405900275732,0.6600166103495713,0.2877142035743666,0.682069491101396,0.10492528748385355,-0.10995104838717738,0.28631973025579255,-0.06609494815215561,0.37451223332620126,0.040706904774729956,0.16432552485623667,0.3926580459640016,0.2509582318351036,0.11007555838730218,-0.09639566330279929,-0.19251989764316488,0.05545444749207887,-0.2672918634682906,-0.27691790835279206,-0.06725768252001549,-0.21292989530241693,0.6673697469913787,-0.022346517684024538,0.012904865517182717,-0.029828424639902425,0.18367940853969816,-0.052042323722635564,0.10764074666479742,-0.06664983217799454,0.6011465685150662,0.6264114282109651,0.28171576299258605,0.6757114102969403,0.4999088045311038,0.6497569170296946
edctnp,0.17927888801586545,0.16819779630005272,-0.02543084512063944,0.15755874610514922,-0.05958505391760743,-0.051870626467350696,-0.030733484181973376,-0.032353771081336864,0.05947732705644022,-0.17275966935962014,-0.10461577075816078,-0.16239591425659142,-0.008125857593520506,0.16931516438349836,-0.18783804275698035,0.014720835475475364,0.08020474713830211,0.1512181872257999,-0.17188369538945433,-0.03836065569570181,-0.005291416423794931,-0.07302154695017837,-0.0916048973467243,-0.24269732730390153,-0.005462243728861331,0.046271059583930525,-0.030659129816289276,0.0002506330365485303,-0.0019544488345620992,-0.10657816286769892,0.05529281639217169,-0.016731990205669164,1.0,0.024759805684842238,-0.04328531698114971,-0.04584381804301728,-0.06833682305547528,-0.11713381992025255,-0.07002891156244063,-0.18128693737733148,-0.08580229047290333,-0.10601899187235726,-0.05226141187632077,-0.10209420183047697,-0.1392052507461248,-0.10303173570216559,0.062291312046643024,0.2720334874505424,-0.07811148396342091,-0.25164457897310544,-0.07378608800034787,-0.09160768146317574,-0.17761121490203494,-0.10105172287654697,-0.08352788336616739,-0.08504547592763827,-0.17669428227456477,-0.08773514231163658,-0.10768880982705652,-0.13987557221596458,-0.33546557937705823,-0.13652300245719148,-0.13886316965680562,-0.08727798283734696,-0.09823054920933527,0.14987525497558687,0.12459612364822224,0.15559877057346214,0.17440686605521424,-0.13048868090377985,0.0659490206510929,-0.08326595253268566,0.014356143679646594,-0.032256037934889875,0.011867873656390896,-0.03946080101502929,0.07546694312371971,-0.05439836287052129,0.06448131211312565,-0.0849303474163032,-0.08721143748940952,-0.182352059601787,-0.09449906697674457,-0.06871108175040348,-0.07079482229606585
eduyrs,0.11518207066553572,0.10441365621964255,0.01260746693908799,0.09794464392912827,-0.003064656531378309,-0.01870234561815966,0.024144077001103385,0.024229932832475192,0.5100955364285293,0.19630281267214966,0.3339591597063367,0.03257838273251957,0.24958493372221827,0.21133056910061646,0.038987418167209485,-0.022719382779845382,-0.025775036496291075,0.24110484114983657,0.12813027623891599,0.21206737295074662,0.029151866774591303,0.5079956478547079,0.4662900085276948,-0.1566803685275788,-0.00855308543396194,-0.01577941125516604,0.2729496796229947,0.04577649686304317,0.09065174392082252,-0.17250094213614145,-0.12440491028502444,-0.004340060414585321,0.024759805684842238,1.0,-0.05206667058852953,-0.03455592581436754,0.015010885190809512,-0.10511285446520963,0.12332161093193089,-0.2048466816099881,0.12043577636342007,0.03732478894621107,0.12948132476625127,0.04851743350555795,0.19472320364975068,0.1244160484679113,0.04662709907896964,0.06008721616849848,-0.002821531883627149,-0.13759742002731554,0.13024681288833254,0.10343642637648358,-0.2002680333991672,0.05492419226874129,0.05440769056186186,-0.030973001867278294,-0.19663392848984954,-0.021825323065627827,0.10962050461253078,0.21014640255475503,-0.04633454136202931,-0.1610987361988711,-0.19314410320898348,0.04648287604365209,-0.056091323103375425,0.24663387512103135,0.2693834352421333,0.20261991098314897,0.21763958213458645,-0.21130679333638552,-0.09892438315946898,0.14092406300335478,0.10993972708349652,0.3149761923656256,0.10487833348464545,-0.1225248241438524,-0.0633640105769066,-0.08820053085417216,-0.03255497006264922,0.1122500083441526,0.11841792475490706,-0.2036327452719667,0.10038701713800942,0.07303607089887677,0.13183748340696483
emplno,-0.13537149266174084,-0.11953824258880423,-0.023109636022111343,-0.12359756110497587,0.02289865011025444,0.060115572875060176,0.022268570054639787,0.019388157693890372,-0.043042014678665634,0.2527386037516821,0.024484968431883428,0.015807327099604345,-0.0480681018635796,-0.12955721336025627,0.14215631546181373,-0.025264808277344543,-0.015495488885055484,-0.1970969650114665,0.04918795329153112,0.011350511742268364,-0.015132345256001477,0.044888859718795665,0.0560596187145037,0.16508114910261337,-0.0061880435112617455,-0.07113644644100832,-0.014673583538895663,-0.06567661619517713,-0.1293706715936648,0.10275918406226547,0.0033012502590496753,0.08334044681535516,-0.04328531698114971,-0.05206667058852953,1.0,0.19864648993657524,0.058054369599408615,0.24111305149669937,-0.14751312160788088,0.15325146930977201,0.007076618393043795,-0.00935901484163326,0.4895938405510553,0.09814894596298503,0.07705755797171032,0.0131474855410663,0.015664261306250957,-0.15977206499161029,0.03306688753342187,0.16893751824205525,-0.054736877800765416,0.02497155888972742,0.1596208839209903,0.0021575523370838522,-0.05225663917670675,-0.013905208890166748,0.15833873816282998,0.023534634103376115,-0.13819223725911742,0.13589006443174795,0.11749529630744866,-0.032669487591173496,0.13999113124264537,0.06901786929851982,0.00842588980826544,-0.20321163436514078,-0.2063122949027805,-0.1986112206572587,-0.15673204165317142,0.15150188341469084,0.003760291286624597,0.008117593223867592,-0.026224346293196827,-0.008296863792768104,-0.02481530215881288,0.08802152464622306,-0.029240455847015758,0.04848276416324862,-0.053083227544859266,-0.09015950855957028,-0.024739716011974593,0.15795074769732653,0.02846584536813153,-0.5883237151880765,-0.03364025165098803
emplnof,-0.08427088628575259,-0.1180181273728602,-0.040774974121132825,-0.1259196567612734,-0.01922740454086124,-2.0602923217060855e-05,-0.03540308354872832,-0.04162420887017408,0.025328731039359717,0.09090517156576797,0.10291140620077889,0.14203580490173398,-0.0312578714436637,-0.08780447439527976,0.10110600023105223,0.014408321803271543,-0.02315193550506379,-0.1200544336536884,-0.06491039526356028,-0.013758491297135036,-0.0010750977280197544,0.09990257964978526,0.09373124161500293,0.015169105365490798,-0.0070508904813620975,-0.06061024459266894,-0.02408619247872416,-0.0030948665615497207,-0.012654551629859113,0.08616651063368555,0.06631976158942204,-0.08150564616002985,-0.04584381804301728,-0.03455592581436754,0.19864648993657524,1.0,0.410836292948081,0.0945330702146292,-0.052614842199781575,0.06201879436111037,-0.1663812727873204,-0.03657831271745569,0.09848488299692754,0.04911921984804605,0.07872648387756959,0.027421583861494212,-0.01039578804752991,-0.05917783757863137,0.04443562864896935,0.03020259633273561,-0.038441211312610406,-0.0025490107145400864,0.06509841497694095,-0.0018251931703593045,-0.5644342583747815,-0.10166066574499992,0.06501789183400426,0.03537540365024222,-0.06711759409788542,0.12490872709139302,0.07038007689736339,0.048327552936986665,0.06610377288046165,0.0412026504445315,0.009300963913849939,-0.13175637069761734,-0.145463161045544,-0.12531117619163373,-0.06182262416897089,0.13958727279162628,0.09498497402883142,-0.011463435675876389,-0.04320278525224305,-0.007655748161694174,-0.03592121724626701,0.017462245326271716,0.00436236657028508,0.05266802366547114,0.019578879547130692,-0.036304522402939535,-0.019784180977438223,0.06516618209980377,-0.0037978430942636563,-0.11843095090903488,-0.030928553736305014
emplnom,-0.024599039194018787,-0.057789364503336514,-0.05991186497898743,-0.07359576589274688,-0.03075758152160547,-0.018760129061268352,-0.03266656389805891,-0.03751767721288544,0.13603686241595275,0.08481585482648865,0.14105673396511959,0.1740284033946815,-0.000372080911406571,-0.016233640392635428,0.07620536097973765,-0.00541728218334606,-0.01655799342364881,-0.07144540495640038,-0.041245786280748056,0.020053507417831264,-0.037264660464995686,0.1866683914157258,0.16415500117766751,-0.02897668754687724,-0.010209502755085828,-0.044955512255554504,0.0014364532610677536,-0.006894459394972096,0.025781820747290025,0.06340569845863124,0.02326178240910533,-0.0651249478218997,-0.06833682305547528,0.015010885190809512,0.058054369599408615,0.410836292948081,1.0,0.01149983221841924,0.021037836076383768,0.006204152225203911,-0.0608548730709818,0.06316762719209883,0.04263826010229254,0.06944103644907298,0.09998265063868797,0.08062977383876342,-0.007198015030639325,-0.020940313379346712,0.04031977722328576,-0.024620833727080665,0.01955804359689021,0.042996348807722955,0.00989395568617123,0.04531682084237286,-0.20400932881332484,-0.09724604053129683,0.009208496436736357,0.054684320440019016,0.025072352594607935,0.15159079935097552,0.05990450816711062,0.0648040115151927,0.014679049917187798,0.003792421189032505,0.16103670471244888,-0.07809930524581532,-0.07575798939831811,-0.08267036260569126,-0.001896029907077362,0.07399396968074946,0.06485819649404519,0.04166800413757746,-0.022969451962856605,0.042402106363139944,-0.0184074639791351,0.015095426997979743,-0.019014428459313743,0.023002751042677325,0.011615121753373599,0.015570282441204028,0.01979063346966823,0.0054076522154745555,0.04675538187244913,-0.0004968256921117959,0.02722664508092366
emplnop,-0.5071809522118926,-0.4308500322624436,-0.00873123592953236,-0.41386710381955366,0.04991969780434269,0.08707912100313907,0.019970281993056067,0.015676308699917957,-0.2191964190942587,0.028667196285583472,0.1668160320753494,0.2729421961411685,-0.1937858129340388,-0.5582095415609124,0.563712509087277,-0.06434931046278089,-0.0695173833098776,-0.4504301391554359,-0.06765728174781149,0.027154904095509157,-0.024366928398035854,0.09105959308914117,0.16788756823829934,0.6193443707812637,0.020195018775356354,-0.06390992431462121,-0.04093980140641952,-0.05266171830725328,-0.16172852063568507,0.2718467077000131,0.02747251484113994,0.17179351567804066,-0.11713381992025255,-0.10511285446520963,0.24111305149669937,0.0945330702146292,0.01149983221841924,1.0,0.027547230216003697,0.7254891277767296,0.06883541273471734,0.14952258214069658,0.12309987317027622,0.2806037773577852,0.2925660455679736,0.09598933563922302,-0.23616741719944662,-0.21931299202941107,0.10965129780241557,0.6143470641321308,0.05106315435447163,0.09953980833096678,0.7429465257385532,0.10359157180931787,0.039425536625702,0.1609007019589235,0.7419398327083254,0.13160836515793162,0.15907505194638627,0.27750418608277505,0.33836844927657383,0.16691371517234135,0.6673851898284358,0.11408967313072031,0.18347168270871456,-0.45036253828140393,-0.4370694126770786,-0.4522658846183112,-0.7387337498829742,0.4442178143526695,0.12107659597619516,0.08545589978126199,-0.1518894329274784,-0.07607008216055353,-0.1469117569641578,0.21123818114804443,-0.021343160148640607,0.1291612276561155,-0.03746522152257175,0.07324897378077096,0.07685365460070735,0.7364721024075657,0.09667980346315927,0.018156852957015485,0.046764555899200186
emplrel,0.07913304477953235,0.13397061544594918,-0.04770561877230459,0.12589355490408932,0.26044441598301477,0.13315034704563908,0.21221483160288285,0.2124937732842397,0.22590774062633528,0.15235697019697209,0.11408405187790313,0.2460276626882131,0.05686175523296403,-0.05756828802062293,0.17934914409982602,-0.0474421108726159,-0.0814249807975815,-0.3055358406363391,0.07544372352564012,0.09942033485955705,0.027288270295937965,0.25278983256400495,0.17722456363481967,0.13644660287477814,0.0710445547062718,0.014006712347155354,0.11204743868827197,-0.009144631660050985,-0.10329846673037181,0.1733373311359781,-0.021915294367627167,0.6537911025101256,-0.07002891156244063,0.12332161093193089,-0.14751312160788088,-0.052614842199781575,0.021037836076383768,0.027547230216003697,1.0,0.13001520929339763,0.20082078108027726,0.14155651871193012,0.6085137718458107,0.33940417324442745,0.43106682638756916,0.4622744019777426,0.06542406182059383,-0.11526680337507297,0.08709142000443093,0.14193946205719774,0.979429957517015,0.966790941683913,0.13909721577228523,0.9646111182503978,0.18937149075049728,0.07672658607804439,0.1391149465516752,0.0976526178640041,0.4924700593210099,0.28209459909204526,0.12668300288830847,0.4643863890916307,0.12240225490693427,0.22739899991378834,0.10865761415680936,-0.23126277475108176,0.12085881513234993,-0.32172870497631506,-0.12000085349593466,-0.008964347255071363,-0.05304083206450922,0.9753537090651178,0.024210541413335777,0.17364640817101087,0.025684855780284538,0.14750169706018545,0.0021768710113270083,0.11360807017724979,-0.03143390680476049,0.9442166067582206,0.9613852074617737,0.13015718750926597,0.982295220962377,0.8518857990965051,0.9803910207052015
emprelp,-0.6881288255912901,-0.5877989528253519,0.027504603992742106,-0.5588714284053148,0.09749957198903791,0.1298161900397638,0.04354367580846154,0.04274773301774882,-0.3973611313533203,0.09900267339564632,0.2021453966139391,0.40093322848582263,-0.27259054980672537,-0.7653296617006851,0.7233651871136525,-0.06742912024121109,-0.09541273236259952,-0.6662351349186245,-0.07839688381145064,0.016168666575298776,-0.021069832200499527,0.030839561245720983,0.10286062765030185,0.8515884382004698,0.04413164480680129,-0.07683624049179623,-0.024968734227091956,-0.054706078355965894,-0.20423628504581118,0.38106975847331387,0.02727982743695031,0.2821979825870401,-0.18128693737733148,-0.2048466816099881,0.15325146930977201,0.06201879436111037,0.006204152225203911,0.7254891277767296,0.13001520929339763,1.0,0.12194956896649048,0.1984686457007949,0.11589119699639075,0.37056837676198123,0.4046726056160864,0.18141204727939622,-0.25262334196306424,-0.33580923500910814,0.12517710955746814,0.8399873700727332,0.1396627150726556,0.1956619980094534,0.9972595189925908,0.21459494609115493,0.11754246595779694,0.21569875099060407,0.9971762792539065,0.16294923334236985,0.28601716498523083,0.3746281697850801,0.473819861485021,0.30796145773509365,0.9151097747751593,0.16439392281232473,0.24072641715049575,-0.6593168952825647,-0.6132120930237533,-0.6624462224226564,-0.999212045203345,0.617865402473756,0.15022936532544132,0.16906062644031075,-0.1715712552439542,-0.09406381989895349,-0.1650352382548267,0.27807928846409424,-0.030959468599685815,0.18396187739774333,-0.03632591358430754,0.1793017636058893,0.1794219815992068,0.9994730800575804,0.19163052328701755,0.1787585994141307,0.1280378939437421
emprf14,-0.11289698524784408,-0.06688586611548024,-0.08414806520912596,-0.08359903892127606,0.12025593586815868,0.08394247320966781,0.09900754072659626,0.11553553010984238,0.12696078155022766,0.13799951750386777,0.17045391211605246,0.31643412615925637,-0.08422848885317004,-0.0010934376245999708,0.08806544699266673,-0.08806316977899849,-0.0691718476317862,-0.17816939905962617,0.05275827766416966,0.07410783349716922,0.06858378955226593,0.1848811556418544,0.19081285286848648,0.11874721018060964,0.01630101322181985,-0.030218268400040386,0.13090061446592346,0.016541103264956135,-0.11404495965070204,0.16933424550430645,0.015627270477103956,0.08203825673582565,-0.08580229047290333,0.12043577636342007,0.007076618393043795,-0.1663812727873204,-0.0608548730709818,0.06883541273471734,0.20082078108027726,0.12194956896649048,1.0,0.42498612400826397,0.10609722350108837,0.3888126666412068,0.3070950333371762,0.23292343537393387,0.06467617054970196,-0.08053272636206295,0.04089483539239659,0.1312562153228436,0.20584071850206404,0.23329538483033552,0.13236586049606436,0.2283895688721159,0.8353419031315644,0.25356036854587477,0.13161711405895551,0.05784177185215706,0.30985127136775953,0.24151053417311982,0.122440547196349,0.2014001085029602,0.14061706802195462,0.9343955900077812,0.27820030550678654,-0.17101964256648175,-0.10261060000163333,-0.19165240767800534,-0.11600217299145642,0.03678076111949097,-0.05147611849254566,0.22334542537002644,-0.1904242872578365,-0.036025457068086034,-0.18744439949465821,0.1957336471622377,0.031153242225480493,0.14739780955763435,0.013727514204745349,0.21655949847671843,0.22822069506477835,0.126563487069635,0.21054997200602513,0.20474691735066364,0.19631749838414242
emprm14,-0.19162622222365736,-0.19628852309449635,-0.14450005989910145,-0.23182522305330092,0.11716232065990341,0.11494892337437698,0.07863696829588956,0.09537397318228119,0.054188368005673795,0.0728302986906245,0.36219980694221793,0.5037637498343374,-0.036125179652301186,-0.2006066327258355,0.23220407241104107,-0.06438869600653709,-0.043400674383138764,-0.36992050834766643,-0.1925334063543415,0.07916706486867602,0.06687363254069495,0.19224010340553388,0.17320057667793198,0.06192076268949885,0.020213994221102097,-0.004085529188011144,0.12693822756156106,0.015315601344803975,0.01636471309052435,0.16722578357693488,0.07905467578227438,-0.08276712977129645,-0.10601899187235726,0.03732478894621107,-0.00935901484163326,-0.03657831271745569,0.06316762719209883,0.14952258214069658,0.14155651871193012,0.1984686457007949,0.42498612400826397,1.0,0.07926801103003496,0.21006641564286674,0.3516268667757725,0.2529075517080689,0.005994552052905893,-0.03031924398345833,0.08925363961213098,0.07150322203945576,0.15503702380363668,0.16875441603953487,0.20965249064147276,0.15509727728966774,0.3509211632956038,0.9384841005712617,0.20747604551727697,0.10346892788014898,0.22997369498858847,0.4033767060026298,0.09239660350553276,0.13220836132277103,0.2104802923452814,0.40614444247558074,0.9575952997103033,-0.3784499508811541,-0.33991038639928506,-0.38270642471126437,-0.19758463397833737,0.38525118486377014,0.24786062227487968,0.15542491248540397,-0.009247289845927077,0.1173847323098035,0.0016541881390152117,0.059879308310501686,-0.0043332853204385525,0.07907673756934787,0.0158923273673538,0.1941771293577323,0.18555524423727024,0.20445500756080998,0.15387493040688804,0.1855797685287687,0.14266087755080495
